keyword,date,all,pc,wise
宜宾,2024-10-23,2507,670,1837
宜宾,2024-10-24,2324,642,1682
宜宾,2024-10-25,2227,546,1681
宜宾,2024-10-26,1853,298,1555
宜宾,2024-10-27,1787,278,1509
宜宾,2024-10-28,2280,727,1553
宜宾,2024-10-29,2177,650,1527
宜宾,2024-10-30,2091,647,1444
宜宾,2024-10-31,2121,622,1499
宜宾,2024-11-01,2021,535,1486
宜宾,2024-11-02,1789,253,1536
宜宾,2024-11-03,1741,240,1501
宜宾,2024-11-04,2209,735,1474
宜宾,2024-11-05,2223,606,1617
宜宾,2024-11-06,2266,642,1624
宜宾,2024-11-07,2015,554,1461
宜宾,2024-11-08,1995,512,1483
宜宾,2024-11-09,1622,245,1377
宜宾,2024-11-10,1667,222,1445
宜宾,2024-11-11,2059,633,1426
宜宾,2024-11-12,2023,600,1423
宜宾,2024-11-13,2237,595,1642
宜宾,2024-11-14,2193,592,1601
宜宾,2024-11-15,1986,541,1445
宜宾,2024-11-16,1594,268,1326
宜宾,2024-11-17,1948,310,1638
宜宾,2024-11-18,2126,720,1406
宜宾,2024-11-19,1936,639,1297
宜宾,2024-11-20,1873,586,1287
宜宾,2024-11-21,1808,551,1257
宜宾,2024-11-22,1762,501,1261
宜宾,2024-11-23,1597,260,1337
宜宾,2024-11-24,1432,236,1196
宜宾,2024-11-25,1958,630,1328
宜宾,2024-11-26,1873,561,1312
宜宾,2024-11-27,1821,532,1289
宜宾,2024-11-28,1861,605,1256
宜宾,2024-11-29,1835,538,1297
宜宾,2024-11-30,1528,243,1285
宜宾,2024-12-01,1473,213,1260
宜宾,2024-12-02,2009,695,1314
宜宾,2024-12-03,2006,656,1350
宜宾,2024-12-04,1882,549,1333
宜宾,2024-12-05,1905,549,1356
宜宾,2024-12-06,1846,509,1337
宜宾,2024-12-07,1651,267,1384
宜宾,2024-12-08,1451,229,1222
宜宾,2024-12-09,1888,544,1344
宜宾,2024-12-10,1850,594,1256
宜宾,2024-12-11,1901,543,1358
宜宾,2024-12-12,1906,524,1382
宜宾,2024-12-13,1718,487,1231
宜宾,2024-12-14,1434,264,1170
宜宾,2024-12-15,1381,216,1165
宜宾,2024-12-16,1758,594,1164
宜宾,2024-12-17,1890,592,1298
宜宾,2024-12-18,1870,572,1298
宜宾,2024-12-19,1711,485,1226
宜宾,2024-12-20,1691,473,1218
宜宾,2024-12-21,1513,248,1265
宜宾,2024-12-22,1540,222,1318
宜宾,2024-12-23,1876,582,1294
宜宾,2024-12-24,1830,608,1222
宜宾,2024-12-25,1724,506,1218
宜宾,2024-12-26,1722,478,1244
宜宾,2024-12-27,1719,445,1274
宜宾,2024-12-28,2886,240,2646
宜宾,2024-12-29,1652,243,1409
宜宾,2024-12-30,1735,501,1234
宜宾,2024-12-31,1614,440,1174
宜宾,2025-01-01,1314,204,1110
宜宾,2025-01-02,1698,492,1206
宜宾,2025-01-03,1669,478,1191
宜宾,2025-01-04,2444,257,2187
宜宾,2025-01-05,1431,213,1218
宜宾,2025-01-06,1729,473,1256
宜宾,2025-01-07,1765,532,1233
宜宾,2025-01-08,1757,510,1247
宜宾,2025-01-09,1923,482,1441
宜宾,2025-01-10,1954,549,1405
宜宾,2025-01-11,1579,240,1339
宜宾,2025-01-12,2137,234,1903
宜宾,2025-01-13,2095,600,1495
宜宾,2025-01-14,1894,515,1379
宜宾,2025-01-15,1838,490,1348
宜宾,2025-01-16,1894,504,1390
宜宾,2025-01-17,1805,490,1315
宜宾,2025-01-18,1586,250,1336
宜宾,2025-01-19,1657,254,1403
宜宾,2025-01-20,1917,510,1407
宜宾,2025-01-21,1910,507,1403
宜宾,2025-01-22,2008,509,1499
宜宾,2025-01-23,1919,428,1491
宜宾,2025-01-24,1864,385,1479
宜宾,2025-01-25,1940,212,1728
宜宾,2025-01-26,2314,279,2035
宜宾,2025-01-27,2125,216,1909
宜宾,2025-01-28,1754,151,1603
宜宾,2025-01-29,2118,144,1974
宜宾,2025-01-30,2308,157,2151
宜宾,2025-01-31,2631,159,2472
宜宾,2025-02-01,2431,139,2292
宜宾,2025-02-02,2311,166,2145
宜宾,2025-02-03,2172,194,1978
宜宾,2025-02-04,2486,222,2264
宜宾,2025-02-05,2203,515,1688
宜宾,2025-02-06,2100,515,1585
宜宾,2025-02-07,2207,606,1601
宜宾,2025-02-08,7276,934,6342
宜宾,2025-02-09,7023,561,6462
宜宾,2025-02-10,4468,898,3570
宜宾,2025-02-11,2964,679,2285
宜宾,2025-02-12,2593,763,1830
宜宾,2025-02-13,2635,814,1821
宜宾,2025-02-14,2212,580,1632
宜宾,2025-02-15,2049,247,1802
宜宾,2025-02-16,1674,259,1415
宜宾,2025-02-17,1959,627,1332
宜宾,2025-02-18,2040,554,1486
宜宾,2025-02-19,1933,554,1379
宜宾,2025-02-20,1879,504,1375
宜宾,2025-02-21,1958,524,1434
宜宾,2025-02-22,1627,228,1399
宜宾,2025-02-23,1611,216,1395
宜宾,2025-02-24,1836,613,1223
宜宾,2025-02-25,1921,569,1352
宜宾,2025-02-26,1838,506,1332
宜宾,2025-02-27,1737,485,1252
宜宾,2025-02-28,1679,409,1270
宜宾,2025-03-01,1453,207,1246
宜宾,2025-03-02,1411,215,1196
宜宾,2025-03-03,1818,529,1289
宜宾,2025-03-04,1717,471,1246
宜宾,2025-03-05,1654,456,1198
宜宾,2025-03-06,1887,478,1409
宜宾,2025-03-07,1679,448,1231
宜宾,2025-03-08,1507,231,1276
宜宾,2025-03-09,1436,205,1231
宜宾,2025-03-10,1658,465,1193
宜宾,2025-03-11,1705,470,1235
宜宾,2025-03-12,1722,437,1285
宜宾,2025-03-13,1686,457,1229
宜宾,2025-03-14,1682,445,1237
宜宾,2025-03-15,1448,204,1244
宜宾,2025-03-16,1459,205,1254
宜宾,2025-03-17,1889,563,1326
宜宾,2025-03-18,1710,475,1235
宜宾,2025-03-19,1780,523,1257
宜宾,2025-03-20,1736,475,1261
宜宾,2025-03-21,1614,403,1211
宜宾,2025-03-22,1408,211,1197
宜宾,2025-03-23,1452,193,1259
宜宾,2025-03-24,1794,499,1295
宜宾,2025-03-25,1940,537,1403
宜宾,2025-03-26,1855,461,1394
宜宾,2025-03-27,1989,513,1476
宜宾,2025-03-28,1902,493,1409
宜宾,2025-03-29,1526,237,1289
宜宾,2025-03-30,1465,215,1250
宜宾,2025-03-31,1661,554,1107
宜宾,2025-04-01,1839,552,1287
宜宾,2025-04-02,1818,513,1305
宜宾,2025-04-03,1956,451,1505
宜宾,2025-04-04,1871,205,1666
宜宾,2025-04-05,1718,177,1541
宜宾,2025-04-06,1580,183,1397
宜宾,2025-04-07,2012,529,1483
宜宾,2025-04-08,1800,481,1319
宜宾,2025-04-09,1762,490,1272
宜宾,2025-04-10,1712,453,1259
宜宾,2025-04-11,1742,462,1280
宜宾,2025-04-12,1398,222,1176
宜宾,2025-04-13,1366,202,1164
宜宾,2025-04-14,1803,574,1229
宜宾,2025-04-15,1859,533,1326
宜宾,2025-04-16,1749,492,1257
宜宾,2025-04-17,1827,510,1317
宜宾,2025-04-18,1783,425,1358
宜宾,2025-04-19,1580,218,1362
宜宾,2025-04-20,1315,177,1138
宜宾,2025-04-21,1916,614,1302
宜宾,2025-04-22,1802,502,1300
宜宾,2025-04-23,1790,473,1317
宜宾,2025-04-24,1797,516,1281
宜宾,2025-04-25,1922,465,1457
宜宾,2025-04-26,1745,188,1557
宜宾,2025-04-27,2040,555,1485
宜宾,2025-04-28,2016,535,1481
宜宾,2025-04-29,2078,554,1524
宜宾,2025-04-30,2367,532,1835
宜宾,2025-05-01,2388,200,2188
宜宾,2025-05-02,2097,176,1921
宜宾,2025-05-03,1871,180,1691
宜宾,2025-05-04,1774,197,1577
宜宾,2025-05-05,1571,234,1337
宜宾,2025-05-06,2047,648,1399
宜宾,2025-05-07,1950,537,1413
宜宾,2025-05-08,1729,493,1236
宜宾,2025-05-09,1719,457,1262
宜宾,2025-05-10,1356,204,1152
宜宾,2025-05-11,1397,197,1200
宜宾,2025-05-12,1708,470,1238
宜宾,2025-05-13,1717,527,1190
宜宾,2025-05-14,1621,445,1176
宜宾,2025-05-15,1596,430,1166
宜宾,2025-05-16,1609,426,1183
宜宾,2025-05-17,1381,225,1156
宜宾,2025-05-18,1416,198,1218
宜宾,2025-05-19,1643,499,1144
宜宾,2025-05-20,1581,501,1080
宜宾,2025-05-21,1639,448,1191
宜宾,2025-05-22,3505,800,2705
宜宾,2025-05-23,4963,971,3992
宜宾,2025-05-24,2259,299,1960
宜宾,2025-05-25,1618,231,1387
宜宾,2025-05-26,1936,582,1354
宜宾,2025-05-27,1747,509,1238
宜宾,2025-05-28,1906,623,1283
宜宾,2025-05-29,1910,597,1313
宜宾,2025-05-30,1653,453,1200
宜宾,2025-05-31,1622,158,1464
宜宾,2025-06-01,1548,187,1361
宜宾,2025-06-02,1404,212,1192
宜宾,2025-06-03,1697,504,1193
宜宾,2025-06-04,1764,488,1276
宜宾,2025-06-05,1727,479,1248
宜宾,2025-06-06,1551,385,1166
宜宾,2025-06-07,1477,197,1280
宜宾,2025-06-08,1268,191,1077
宜宾,2025-06-09,1863,557,1306
宜宾,2025-06-10,1704,482,1222
宜宾,2025-06-11,1732,484,1248
宜宾,2025-06-12,1744,535,1209
宜宾,2025-06-13,1646,419,1227
宜宾,2025-06-14,1378,198,1180
宜宾,2025-06-15,2260,274,1986
宜宾,2025-06-16,2320,557,1763
宜宾,2025-06-17,1924,475,1449
宜宾,2025-06-18,1819,448,1371
宜宾,2025-06-19,1762,484,1278
宜宾,2025-06-20,1681,492,1189
宜宾,2025-06-21,1433,213,1220
宜宾,2025-06-22,1420,193,1227
宜宾,2025-06-23,1932,419,1513
宜宾,2025-06-24,1829,464,1365
宜宾,2025-06-25,2410,625,1785
宜宾,2025-06-26,2180,484,1696
宜宾,2025-06-27,2103,470,1633
宜宾,2025-06-28,1863,236,1627
宜宾,2025-06-29,1761,200,1561
宜宾,2025-06-30,2002,436,1566
宜宾,2025-07-01,2017,495,1522
宜宾,2025-07-02,1944,492,1452
宜宾,2025-07-03,1808,443,1365
宜宾,2025-07-04,1704,440,1264
宜宾,2025-07-05,1532,197,1335
宜宾,2025-07-06,1351,191,1160
宜宾,2025-07-07,1591,417,1174
宜宾,2025-07-08,1548,426,1122
宜宾,2025-07-09,1612,420,1192
宜宾,2025-07-10,1633,385,1248
宜宾,2025-07-11,1614,355,1259
宜宾,2025-07-12,1484,207,1277
宜宾,2025-07-13,1307,165,1142
宜宾,2025-07-14,1685,485,1200
宜宾,2025-07-15,1600,425,1175
宜宾,2025-07-16,1581,388,1193
宜宾,2025-07-17,1623,372,1251
宜宾,2025-07-18,1636,340,1296
宜宾,2025-07-19,1646,165,1481
宜宾,2025-07-20,1609,179,1430
宜宾,2025-07-21,2052,468,1584
宜宾,2025-07-22,1574,490,1084
宜宾,2025-07-23,1839,428,1411
宜宾,2025-07-24,1853,431,1422
宜宾,2025-07-25,1756,354,1402
宜宾,2025-07-26,1633,207,1426
宜宾,2025-07-27,1607,170,1437
宜宾,2025-07-28,1807,412,1395
宜宾,2025-07-29,1874,406,1468
宜宾,2025-07-30,1624,408,1216
宜宾,2025-07-31,1885,408,1477
宜宾,2025-08-01,1717,341,1376
宜宾,2025-08-02,1485,175,1310
宜宾,2025-08-03,1463,154,1309
宜宾,2025-08-04,1712,433,1279
宜宾,2025-08-05,1655,378,1277
宜宾,2025-08-06,1701,414,1287
宜宾,2025-08-07,1618,389,1229
宜宾,2025-08-08,1593,369,1224
宜宾,2025-08-09,1507,170,1337
宜宾,2025-08-10,1480,184,1296
宜宾,2025-08-11,1723,448,1275
宜宾,2025-08-12,1641,420,1221
宜宾,2025-08-13,1594,363,1231
宜宾,2025-08-14,1578,434,1144
宜宾,2025-08-15,1629,423,1206
宜宾,2025-08-16,1271,186,1085
宜宾,2025-08-17,1328,162,1166
宜宾,2025-08-18,1524,416,1108
宜宾,2025-08-19,1470,402,1068
宜宾,2025-08-20,1629,357,1272
宜宾,2025-08-21,1528,361,1167
宜宾,2025-08-22,1518,394,1124
宜宾,2025-08-23,1390,177,1213
宜宾,2025-08-24,1200,144,1056
宜宾,2025-08-25,1611,453,1158
宜宾,2025-08-26,1403,347,1056
宜宾,2025-08-27,1493,335,1158
宜宾,2025-08-28,1446,319,1127
宜宾,2025-08-29,1431,287,1144
宜宾,2025-08-30,1243,161,1082
宜宾,2025-08-31,1186,172,1014
宜宾,2025-09-01,1347,377,970
宜宾,2025-09-02,1350,336,1014
宜宾,2025-09-03,1263,284,979
宜宾,2025-09-04,1350,363,987
宜宾,2025-09-05,1469,360,1109
宜宾,2025-09-06,1306,190,1116
宜宾,2025-09-07,1207,154,1053
宜宾,2025-09-08,1678,426,1252
宜宾,2025-09-09,1959,476,1483
宜宾,2025-09-10,1808,406,1402
宜宾,2025-09-11,1784,372,1412
宜宾,2025-09-12,1358,358,1000
宜宾,2025-09-13,1436,190,1246
宜宾,2025-09-14,1293,169,1124
宜宾,2025-09-15,1738,451,1287
宜宾,2025-09-16,1627,414,1213
宜宾,2025-09-17,1637,406,1231
宜宾,2025-09-18,1575,377,1198
宜宾,2025-09-19,1596,316,1280
宜宾,2025-09-20,1433,165,1268
宜宾,2025-09-21,1375,168,1207
宜宾,2025-09-22,1727,434,1293
宜宾,2025-09-23,1709,364,1345
宜宾,2025-09-24,1529,361,1168
宜宾,2025-09-25,1705,369,1336
宜宾,2025-09-26,1773,380,1393
宜宾,2025-09-27,1454,176,1278
宜宾,2025-09-28,1778,358,1420
宜宾,2025-09-29,2007,372,1635
宜宾,2025-09-30,2111,332,1779
宜宾,2025-10-01,2105,165,1940
宜宾,2025-10-02,2107,165,1942
宜宾,2025-10-03,2027,150,1877
宜宾,2025-10-04,2198,161,2037
宜宾,2025-10-05,1980,157,1823
宜宾,2025-10-06,2035,161,1874
宜宾,2025-10-07,1815,208,1607
宜宾,2025-10-08,1713,204,1509
宜宾,2025-10-09,2002,461,1541
宜宾,2025-10-10,1657,335,1322
宜宾,2025-10-11,1650,316,1334
宜宾,2025-10-12,1521,176,1345
宜宾,2025-10-13,1627,378,1249
宜宾,2025-10-14,1570,332,1238
宜宾,2025-10-15,1774,330,1444
宜宾,2025-10-16,1609,355,1254
宜宾,2025-10-17,1568,315,1253
宜宾,2025-10-18,1362,177,1185
宜宾,2025-10-19,1283,159,1124
宜宾,2025-10-20,1388,323,1065
宜宾,2025-10-21,1501,347,1154
宜宾,2025-10-22,1429,357,1072
宜宾,2025-10-23,1422,319,1103
宜宾,2025-10-24,1408,313,1095
宜宾,2025-10-25,1165,161,1004
宜宾,2025-10-26,1130,140,990
宜宾,2025-10-27,1361,316,1045
宜宾,2025-10-28,1384,332,1052
宜宾,2025-10-29,1498,378,1120
宜宾,2025-10-30,1512,389,1123
宜宾,2025-10-31,1291,295,996
宜宾,2025-11-01,1154,182,972
宜宾,2025-11-02,1155,170,985
宜宾,2025-11-03,1377,383,994
宜宾,2025-11-04,1383,377,1006
宜宾,2025-11-05,1309,318,991
宜宾,2025-11-06,1345,366,979
